"Uniprots"	"Protein"	"Gene"	"SeqCov"	"Peptides"	"Unique"	"Score"	"Q.value"	"6029"	"6057"	"6096"	"6172"	"6174"	"6195"	"6196"	"6051"	"6211"	"6212"	"nlogP"	"HC.means"	"T1D.means"	"Difference"	"Label"	"Entrez"	"Entrez.2"
"H0YJA2;Q6PJT7-5;Q6PJT7-9;Q6PJT7-2;Q6PJT7;G3V256;Q6PJT7-4;Q6PJT7-3;Q6PJT7-11;G3V5I6;Q6PJT7-10"	"Zinc finger CCCH domain-containing protein 14"	"ZC3H14"	14.6	9	9	48.937	0	9981	9555.9	10800	6374.7	9939.7	6865.9	10311	8337	5865.8	10803	0.265950126593097	9330.26	8436.54	-0.145265843160949	"Not significant (adj.p > 0.05)"	"79882"	NA
"H0YJE4"	""	"DHRS7"	26.9	6	3	5.9986	0	14250	9381.4	9415.6	13095	12065	9919.3	8732.1	9404.6	5574.5	10977	0.983853811824319	11641.4	8921.5	-0.383906367303724	"Not significant (adj.p > 0.05)"	"51635"	NA
"H0YJG0"	""	"CKB"	55.9	20	5	15.627	0	71877	89641	98886	50812	100740	87719	85729	55067	52801	69294	0.38626399974688	82391.2	70122	-0.232623110125729	"Not significant (adj.p > 0.05)"	"1152"	NA
"H0YJG4;Q9HCK8-2;Q9HCK8;Q8TD26;Q9P2D1"	"Chromodomain-helicase-DNA-binding protein 8;Chromodomain-helicase-DNA-binding protein 6;Chromodomain-helicase-DNA-binding protein 7"	"CHD8;CHD6;CHD7"	3.7	3	2	7.0437	0	10536	7122.7	10760	12790	8416.5	30955	13707	13562	8394.2	13752	1.22403389962456	9925.04	16074.04	0.695587755398264	"Not significant (adj.p > 0.05)"	"57680"	"84181"
"H0YJV7;P25490"	"Transcriptional repressor protein YY1"	"YY1"	23.7	4	3	47.122	0	55973	23607	45695	25569	39556	21226	25411	25774	20893	35272	1.19089909404567	38080	25715.2	-0.566412104349376	"Not significant (adj.p > 0.05)"	"7528"	NA
"H0YJY4;Q8N806;H0YJM2"	"Putative E3 ubiquitin-protein ligase UBR7"	"UBR7"	20.2	3	3	12.336	0	9856.1	6135.8	7616.6	19638	6250.9	9327.8	10289	12759	9024.3	12763	0.392146570922352	9899.48	10832.62	0.129957567979277	"Not significant (adj.p > 0.05)"	"55148"	NA
"H0YJZ8"	""	"KTN1"	50.3	15	1	4.9507	0.00043697	14406	12066	21754	4329.2	36280	7825.3	12059	2820.3	3375.4	6207.4	1.97299772503164	17767.04	6457.48	-1.46016017231619	"Not significant (adj.p > 0.05)"	"3895"	NA
"H0YK10"	""	"GALK2"	4.3	2	2	2.5248	0.0037899	6797.3	5620.3	5737.4	6375.2	7501	4989.1	5832.7	4381.6	2521.8	6099	1.19089909404567	6406.24	4764.84	-0.427050077235414	"Not significant (adj.p > 0.05)"	"2585"	NA
"H0YK61;Q5J8M3;S4R329;H0YNK0;H0YNK8;H0YLP8;Q5J8M3-3;Q5J8M3-2"	"ER membrane protein complex subunit 4"	"EMC4"	61.5	5	5	15.282	0	14995	10995	14641	12695	12453	22789	22599	17780	7044.8	17782	0.514185810795245	13155.8	17598.96	0.419791195185816	"Not significant (adj.p > 0.05)"	"51234"	NA
"H0YN04;H0YKC9;Q9HA82;H0YKR4;H0YNR6;H0YMY6;H0YLY3"	"Ceramide synthase 4"	"CERS4"	11.4	5	5	9.9961	0	26272	21037	22441	42197	46106	15153	15920	11800	8727.6	19553	3.29641810832569	31610.6	14230.72	-1.1513997627262	"Significant"	"79603"	NA
"J3KPH4;H0YKD5"	""	"SNX1"	12.7	1	1	8.9495	0	1976	1649.4	1896.5	1561.6	2756.2	1420.6	1882.6	1616.5	592.65	1815.1	0.974885187224125	1967.94	1465.49	-0.42530311179573	"Not significant (adj.p > 0.05)"	"6642"	NA
"H0YLP6;H0YMF4;H0YKD8;P46779-4;P46779-5;P46779;P46779-2;P46779-3"	"60S ribosomal protein L28"	"RPL28"	37.1	16	16	144.83	0	110330	47775	79275	84610	103250	175360	334300	189980	128570	138090	3.28646974473249	85048	193260	1.18419385176143	"Significant"	"6158"	NA
"H0YKF0"	""	"ETFA"	40.5	23	2	3.8625	0.00060852	1770.9	1669.5	2568.8	1013.6	2505.6	1264.5	1255.4	1396.8	531.17	1536.3	1.40567621287696	1905.68	1196.834	-0.671082818175214	"Not significant (adj.p > 0.05)"	"2108"	NA
"H0YKW5;Q9C002"	"Normal mucosa of esophagus-specific gene 1 protein"	"C15orf48;NMES1"	11.4	1	1	4.1591	0.00062266	4795.1	5111.5	6575.4	4159.6	6060.8	2803.7	2777.3	2548	4542.7	3806.1	2.21675761393512	5340.48	3295.56	-0.696445779657656	"Not significant (adj.p > 0.05)"	"84419"	NA
"H0YKW8;H0YMK1;M0QYW5;M0R0D0;O43293-2;Q9UIK4;O43293;Q9UIK4-2"	"Death-associated protein kinase 3;Death-associated protein kinase 2"	"DAPK2;DAPK3"	11.1	1	1	2.1072	0.0067591	4735.5	4961.4	5831.9	4701	6767.5	5299.1	19819	8217.4	14274	8660.2	2.19536619452426	5399.46	11253.94	1.05954314117816	"Not significant (adj.p > 0.05)"	"23604"	"1613"
"H0YKX0;Q96EP0-3;Q96EP0"	"E3 ubiquitin-protein ligase RNF31"	"RNF31"	4.7	3	3	11.644	0	24249	19324	18054	21343	16506	18677	16785	19296	10992	20264	0.465853451824629	19895.2	17202.8	-0.209776998905002	"Not significant (adj.p > 0.05)"	"55072"	NA
"H0YL91;Q15650"	"Activating signal cointegrator 1"	"TRIP4"	2.7	1	1	2.7388	0.0023915	4889.5	4970.8	5674.8	3118.8	8756.7	2209.5	2755.5	1794.3	3201.9	3657.9	2.72148986904346	5482.12	2723.82	-1.00910254022591	"Not significant (adj.p > 0.05)"	"9325"	NA
"H0YLA2;P37108"	"Signal recognition particle 14 kDa protein"	"SRP14"	30.4	11	11	35.097	0	79298	53958	64588	80590	96871	62703	61019	76191	28828	74248	0.661170576301415	75061	60597.8	-0.308798092974278	"Not significant (adj.p > 0.05)"	"6727"	NA
"H0YN43;H0YLC6"	""	"GATM"	67.7	5	2	3.444	0.00078709	29209	11540	16300	31887	11770	29581	36360	13238	15763	43839	0.60518374506445	20141.2	27756.2	0.462660426558352	"Not significant (adj.p > 0.05)"	"2628"	NA
"H0YLH3;Q92696"	"Geranylgeranyl transferase type-2 subunit alpha"	"RABGGTA"	9.4	3	3	8.7065	0	14747	8330.9	8493.2	17572	10347	14322	13151	14246	6371.6	13129	0.048384972270673	11898.02	12243.92	0.04134401514424	"Not significant (adj.p > 0.05)"	"5875"	NA
"H0YNU2;H0YNW9;H0YMH7;Q05D32-2;Q05D32"	"CTD small phosphatase-like protein 2"	"CTDSPL2"	13	1	1	4.8318	0.00043365	10673	9246.8	11554	8842.6	13336	5996.7	8752.1	8493.1	4719.7	8680.6	1.65677285320967	10730.48	7328.44	-0.550136582083717	"Not significant (adj.p > 0.05)"	"51496"	NA
"H0YMY5"	""	"IDH3A"	33.3	1	1	5.5654	0	5608	4828	4216	3555.4	5808.9	3590.5	3394.7	3227.3	1573.7	4389.7	1.52339183713639	4803.26	3235.18	-0.570167920044133	"Not significant (adj.p > 0.05)"	"3419"	NA
"H0YNX7;P30047-2;P30047"	"GTP cyclohydrolase 1 feedback regulatory protein"	"GCHFR"	38.8	3	3	22.891	0	10757	10646	11279	14595	11578	11391	10882	15733	5446.7	13625	0.157570302772031	11771	11415.54	-0.0442377827557947	"Not significant (adj.p > 0.05)"	"2644"	NA
"H3BLS7;Q5THJ4-2;Q5THJ4"	"Vacuolar protein sorting-associated protein 13D"	"VPS13D"	1	4	4	7.2044	0	19013	7917.2	10534	13768	15689	17178	9356	8209.7	5347.1	10818	0.740818508378928	13384.24	10181.76	-0.394548255923189	"Not significant (adj.p > 0.05)"	"55187"	NA
"H3BLV9;Q5R363;Q96SB4-4;Q96SB4;Q96SB4-3"	"SRSF protein kinase 1"	"SRPK1"	16.2	10	6	21.757	0	28892	24416	32197	28021	41436	25686	32748	30599	16422	28369	0.427381421686244	30992.4	26764.8	-0.211577607005978	"Not significant (adj.p > 0.05)"	"6732"	NA
"H3BLZ8;Q92841;Q92841-1;Q92841-3;Q92841-2"	"Probable ATP-dependent RNA helicase DDX17"	"DDX17"	38.6	53	39	185.41	0	295940	206360	244830	320140	269620	253440	295880	383980	164060	319630	0.0524289401614499	267378	283398	0.0839488122647685	"Not significant (adj.p > 0.05)"	"10521"	NA
"H3BM14;H3BM74;Q9Y5A7-2;Q9Y5A7"	"NEDD8 ultimate buster 1"	"NUB1"	16	8	8	41.868	0	35358	25272	32679	33547	50979	31388	37205	44607	22677	44267	0.0135433269716821	35567	36028.8	0.018611309865453	"Not significant (adj.p > 0.05)"	"51667"	NA
"H3BM67;H3BUP2;H3BUN4;O60936-2;O60936-3"	""	"NOL3"	14.4	1	1	10.214	0	5989.5	4694.8	4898.4	5921	6060.1	5779.2	3016.3	2177.6	2764.7	4098.6	1.91707622737151	5512.76	3567.28	-0.627950335467383	"Not significant (adj.p > 0.05)"	"8996"	NA
"H3BM79;Q9H8T0;Q9H8T0-2"	"AKT-interacting protein"	"AKTIP"	8.4	1	1	3.7317	0.00080225	10711	3694.4	5869.2	12860	4923.6	8960.2	7234.6	8952.8	3403.9	10642	0.0903678381008258	7611.64	7838.7	0.0424070825682223	"Not significant (adj.p > 0.05)"	"64400"	NA
"H3BM91;Q9H0A8;H3BRX0;H3BQF2;Q9H0A8-3;Q9H0A8-2"	"COMM domain-containing protein 4"	"COMMD4"	11.8	2	2	3.8685	0.00060901	13236	14565	12772	9263.4	16533	12573	15225	13550	6021.5	10135	0.421174627067566	13273.88	11500.9	-0.206843373670629	"Not significant (adj.p > 0.05)"	"54939"	NA
"H3BMM5;Q96AX1"	"Vacuolar protein sorting-associated protein 33A"	"VPS33A"	16.9	9	9	17.939	0	29963	21269	25342	42001	25415	26254	24735	31684	14668	31437	0.261444331740273	28798	25755.6	-0.161082471694394	"Not significant (adj.p > 0.05)"	"65082"	NA
"H3BPG5;H3BV80;H3BMM9;H3BTC0;Q15287-3;Q15287-2;Q15287"	"RNA-binding protein with serine-rich domain 1"	"RNPS1"	23.4	5	5	78.775	0	32282	32685	38520	25704	32754	33842	38325	39470	19975	38835	0.0519526730778224	32389	34089.4	0.0738192810711071	"Not significant (adj.p > 0.05)"	"10921"	NA
"H3BQF7;H3BMU1;H3BUI0;P53990-2;P53990-3;P53990;P53990-4;P53990-5;F5GXM3;J3KR23;H3BRE2"	"IST1 homolog"	"IST1"	35.5	10	10	29.856	0	40361	30986	31188	37425	42382	20683	38334	25456	17159	27832	1.46295044797165	36468.4	25892.8	-0.494095920762021	"Not significant (adj.p > 0.05)"	"9798"	NA
"H3BQQ6;H3BTI2;H3BTP8;H3BSY6;H3BP64;H3BUL4;H3BMX9;H3BU93;Q9GZU8"	"Protein FAM192A"	"FAM192A"	14.6	1	1	3.0186	0.0013195	3538.9	2840.9	3583.5	5969	3295.6	3752.9	3799.4	5098.1	1449.9	4639.6	0.110416330973993	3845.58	3747.98	-0.0370879509771247	"Not significant (adj.p > 0.05)"	"80011"	NA
"H3BMY1"	""	"CTRB2"	63.1	38	4	13.728	0	10224	7798.5	8355.5	8134.1	16814	7021.4	6091.9	3866.3	4054.1	5732.1	2.72148986904346	10265.22	5353.16	-0.939301868067831	"Not significant (adj.p > 0.05)"	"440387"	NA
"H3BNX3"	""	""	36	14	1	5.4359	0	20193	6985.4	4407.2	11569	2832.6	18855	14580	8277.3	6945.3	27552	1.15619122801157	9197.44	15241.92	0.728740383396459	"Not significant (adj.p > 0.05)"	NA	NA
"H3BNY8;H3BN01"	""	"MPI"	53	16	3	50.463	0	21918	5222.1	5345.4	10450	4332.7	20004	25225	27003	16072	15343	2.99090417554898	9453.64	20729.4	1.13273652690677	"Not significant (adj.p > 0.05)"	"4351"	NA
"H3BS10;H3BP20;P06865;H3BU85;H3BTD4"	"Beta-hexosaminidase;Beta-hexosaminidase subunit alpha"	"HEXA"	9.2	6	6	8.7392	0	8846.8	6355.8	7821.2	7678.3	7869.3	13383	10708	10898	6221.4	8809.7	0.76641674797843	7714.28	10004.02	0.374976430309912	"Not significant (adj.p > 0.05)"	"3073"	NA
"H3BSZ3;H3BS11;H3BTN8;I3L1T0;H3BP28;Q99807-2;Q99807"	"Ubiquinone biosynthesis protein COQ7 homolog"	"COQ7"	20.4	3	3	3.5209	0.00079051	5456.6	5187.2	6965.8	3592.8	7771.8	4189.6	7358	4412.7	4088.7	6425.5	0.170324153945988	5794.84	5294.9	-0.130165390264261	"Not significant (adj.p > 0.05)"	"10229"	NA
"H3BP92"	""	"CTRB2"	53.3	39	13	85.457	0	137690	162220	148560	106010	197600	113650	125630	95423	81512	114060	1.40901137578989	150416	106055	-0.504145398215025	"Not significant (adj.p > 0.05)"	"440387"	NA
"H3BPB8;P34949;F5GX71;P34949-2;H3BP57;H3BMZ9;H3BPP3;H3BT48;H3BUZ9;H3BPM5"	"Mannose-6-phosphate isomerase"	"MPI"	37.5	21	8	94.016	0	96055	55631	72013	114240	73279	99114	108610	117450	68334	103200	0.595576635269191	82243.6	99341.6	0.272494566926831	"Not significant (adj.p > 0.05)"	"4351"	NA
"H3BPD5;P78549-3;P78549-2;P78549;H3BUV2"	"Endonuclease III-like protein 1"	"NTHL1"	8.5	2	2	4.7216	0.00043039	2757.2	2222.4	2775.7	2138.5	3682.2	2739.3	5004.9	4163.7	3109.1	4992.7	1.46486718401532	2715.2	4001.94	0.55964106747749	"Not significant (adj.p > 0.05)"	"4913"	NA
"J3KSE6;J3KTR0;H3BPD7;I3L4T9;J3KSI1;H3BSH7;Q969X6-2;Q969X6-3;Q969X6"	"Cirhin"	"CIRH1A"	15.2	1	1	2.9396	0.0016848	29626	18801	20639	21929	22709	26293	18050	19320	8456.4	23689	0.565112194548711	22740.8	19161.68	-0.247058952895435	"Not significant (adj.p > 0.05)"	"84916"	NA
"H3BPE1;H3BQK9;Q9UPN3-3;Q9UPN3-2;Q9UPN3-4;Q9UPN3;H0Y390;Q9UPN3-5"	"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5"	"MACF1"	5.1	35	27	108.59	0	121920	131400	129590	118360	145540	110810	125790	130890	74298	130240	0.416696382986219	129362	114405.6	-0.177256217046491	"Not significant (adj.p > 0.05)"	"23499"	NA
"H3BPE7;P35637-2;P35637"	"RNA-binding protein FUS"	"FUS"	17.1	22	17	204.16	0	241920	169740	220120	222510	239400	195220	238610	310410	127810	300500	0.0464675675406967	218738	234510	0.100445570959325	"Not significant (adj.p > 0.05)"	"2521"	NA
"H3BPU4;Q9UGJ1-2;Q9UGJ1"	"Gamma-tubulin complex component 4"	"TUBGCP4"	8.1	4	4	7.3791	0	4472.5	1356.2	2703.5	3925.8	2711.3	4130	3193.4	3494.6	827.56	4275.9	0.0126356065531395	3033.86	3184.292	0.0698181245197849	"Not significant (adj.p > 0.05)"	"27229"	NA
"H3BU63;H3BSE3;H3BQB0;H3BRQ0;Q96CD2-2;Q96CD2"	"Phosphopantothenoylcysteine decarboxylase"	"PPCDC"	25.9	2	2	4.9092	0.00043592	10969	10804	11515	9047.6	14314	8222.2	10919	10897	8917.7	10123	0.432764985724758	11329.92	9815.78	-0.206962854886495	"Not significant (adj.p > 0.05)"	"60490"	NA
"H3BQQ2;Q86UK7-2;Q86UK7-3;Q86UK7"	"Zinc finger protein 598"	"ZNF598"	8.4	7	7	11.498	0	9264.8	10282	10354	9861.4	13652	8338.9	9100.1	8339.3	5534.9	7913.9	1.34055824366891	10682.84	7845.42	-0.445372645819637	"Not significant (adj.p > 0.05)"	"90850"	NA
"H3BR29;H3BSM7;Q96GQ5"	"UPF0420 protein C16orf58"	"C16orf58"	31.4	11	11	25.637	0	13389	7026.2	11732	15714	9842.1	15636	13874	18051	7689.7	15911	0.506968182865397	11540.66	14232.34	0.302447148260324	"Not significant (adj.p > 0.05)"	"64755"	NA
"H3BRD2;P55789;H3BRW3;H3BQQ4;P55789-2"	"Sulfhydryl oxidase;FAD-linked sulfhydryl oxidase ALR"	"GFER"	26.6	2	2	4.3773	0.00063251	4760.2	4661.8	4812.5	9846.8	5974.9	2865.8	3585.3	4556.5	2908.8	6211.9	1.35217319226492	6011.24	4025.66	-0.578437291129993	"Not significant (adj.p > 0.05)"	"2671"	NA
"H3BRF9;H3BUW6;H3BN64;H3BRM1;Q96K21-4;Q96K21-3;Q96K21-2;Q96K21"	"Abscission/NoCut checkpoint regulator"	"ZFYVE19"	5.6	2	2	1.8568	0.0087764	8238.6	15011	12188	4111.6	17397	3204.9	4965.3	7260.3	2235.5	6263.3	2.29899189254289	11389.24	4785.86	-1.2508213800445	"Not significant (adj.p > 0.05)"	"84936"	NA
"H3BRL3;O14562;H3BUM8"	"Ubiquitin domain-containing protein UBFD1"	"UBFD1"	24.3	6	6	20.977	0	41128	20518	25759	37774	34005	29943	27932	26096	18705	31780	0.395669752977024	31836.8	26891.2	-0.243561198267239	"Not significant (adj.p > 0.05)"	"56061"	NA
"H3BRN4;P80404;H3BNQ7"	"4-aminobutyrate aminotransferase, mitochondrial"	"ABAT"	58.8	73	73	323.31	0	597820	452450	463120	515200	643440	586690	613100	541720	273040	469270	0.225199553737134	534406	496764	-0.105375578992886	"Not significant (adj.p > 0.05)"	"18"	NA
"H3BRR0;Q9NZD8-2;Q9NZD8"	"Maspardin"	"SPG21"	12.3	3	3	7.6057	0	16681	9862.6	14553	25694	12291	21219	16809	25941	9147.3	20252	0.320082511429247	15816.32	18673.66	0.239590755154631	"Not significant (adj.p > 0.05)"	"51324"	NA
"H3BSA1;P19784;H3BV19"	"Casein kinase II subunit alpha"	"CSNK2A2"	30.4	8	7	21.606	0	54799	32923	39379	54731	41772	39088	43794	56018	28825	51275	0.0465092803281379	44720.8	43800	-0.03001512662186	"Not significant (adj.p > 0.05)"	"1459"	NA
"H3BSM0;Q53FZ2;Q53FZ2-2"	"Acyl-coenzyme A synthetase ACSM3, mitochondrial"	"ACSM3"	11.5	7	7	15.809	0	47496	28268	33103	30501	62611	39101	28798	29092	11152	36443	0.925232013149563	40395.8	28917.2	-0.482277436523583	"Not significant (adj.p > 0.05)"	"6296"	NA
"H3BST1;Q9UL45;H3BPR6;H3BU57;H3BN13;Q9UL45-2"	"Biogenesis of lysosome-related organelles complex 1 subunit 6"	"BLOC1S6"	20.9	3	3	69.647	0	10892	5354.9	9088	19037	8049.4	17144	16532	17591	6226.5	17307	0.896036404171133	10484.26	14960.1	0.512894782144753	"Not significant (adj.p > 0.05)"	"26258"	NA
"H3BST5;Q8IXI1;I3L2C6"	"Mitochondrial Rho GTPase 2"	"RHOT2"	21.2	3	3	8.3066	0	17769	13780	17826	15751	32039	15656	15055	12911	10244	15325	1.06504437586389	19433	13838.2	-0.489852339412922	"Not significant (adj.p > 0.05)"	"89941"	NA
"H3BSW6;Q2VPK5-3;Q2VPK5;H3BPG4"	"Cytoplasmic tRNA 2-thiolation protein 2"	"CTU2"	4.6	3	3	8.2365	0	7136.4	5185.4	5307.9	7141.4	5160.3	7253.6	5924.5	6635.2	3878.4	7051.3	0.0270843170207606	5986.28	6148.6	0.0385981941947425	"Not significant (adj.p > 0.05)"	"348180"	NA
"H3BTA3;Q9UNE7-2;Q9UNE7;H3BUD0;H3BS86"	"E3 ubiquitin-protein ligase CHIP"	"STUB1"	19.1	3	3	5.8729	0	4517.1	5892.7	7342.4	3955.5	7449.1	4715.4	7825.5	4613	6764.8	4811.9	0.0121719418747608	5831.36	5746.12	-0.0212442686001365	"Not significant (adj.p > 0.05)"	"10273"	NA
"H3BTB7;Q5JPH6;Q5JPH6-2"	"Probable glutamate--tRNA ligase, mitochondrial"	"EARS2"	12.1	7	7	17.987	0	3305.2	3029	4384.6	2939	6498.4	4708	7851	4669	6666.4	6508	1.65216530848488	4031.24	6080.48	0.592961539509657	"Not significant (adj.p > 0.05)"	"124454"	NA
"H3BTW5;Q7Z401;Q7Z401-2"	"C-myc promoter-binding protein"	"DENND4A"	2.4	2	2	9.6542	0	9550.3	3908.4	5183.3	8971.9	8172.3	11902	11418	9190.3	3523.4	8649.1	0.363658626227353	7157.24	8936.56	0.32031623599283	"Not significant (adj.p > 0.05)"	"10260"	NA
"H3BUF6;Q8WWM7-6;Q8WWM7-8;Q8WWM7-5;Q8WWM7-4;Q8WWM7-9;Q8WWM7-2;Q8WWM7;Q8WWM7-3;H3BSK9;Q8WWM7-7"	"Ataxin-2-like protein"	"ATXN2L"	6.4	5	5	37.413	0	20608	21118	20445	13829	27110	17382	32697	20062	16920	24141	0.135126414869478	20622	22240.4	0.10899847803661	"Not significant (adj.p > 0.05)"	"11273"	NA
"H7BXD5;P28676;C9JIZ3;C9JWQ8"	"Grancalcin"	"GCA"	23.2	3	3	15.997	0	7735.4	3336.4	3989.7	4521.6	5151.2	8785.3	4360.3	10277	3662.1	6876.2	0.689948209313443	4946.86	6792.18	0.457361621673529	"Not significant (adj.p > 0.05)"	"25801"	NA
"H7BXF5;Q9H0E3;Q9H0E3-3"	"Histone deacetylase complex subunit SAP130"	"SAP130"	1.1	1	1	5.3269	0	2805.3	2796.4	2633.5	3191.5	4053.4	2408.4	4054.9	3431.8	3037	3542.2	0.136542395932655	3096.02	3294.86	0.0898023746233283	"Not significant (adj.p > 0.05)"	"79595"	NA
"H7BXF7"	""	"AOX1"	34.7	10	1	3.9497	0.00061387	1268.4	1842.9	1420.6	1762.4	2482.1	1254.7	1227.2	1505.7	574.12	1140.2	1.5882463310528	1755.28	1140.384	-0.622181482740892	"Not significant (adj.p > 0.05)"	"316"	NA
"H7BXI1;A0FGR8-2;A0FGR8-6;A0A087WXU3;A0FGR8;A0FGR8-4"	"Extended synaptotagmin-2"	"ESYT2"	11.5	11	11	42.062	0	27591	18183	17550	22753	20265	22738	26396	34694	14689	25660	0.315022270143695	21268.4	24835.4	0.223686478162468	"Not significant (adj.p > 0.05)"	"57488"	NA
"H7BXJ4;Q0JRZ9-2;Q0JRZ9;H0YAE2;Q0JRZ9-3"	"FCH domain only protein 2"	"FCHO2"	13.8	6	6	10.97	0	1263.7	1099.1	1571	1104.5	1920	1117.5	2093	1426.8	1612.2	1061.5	0.0738599269779508	1391.66	1462.2	0.0713338711600357	"Not significant (adj.p > 0.05)"	"115548"	NA
"H7BXR3;O94875-5"	"Sorbin and SH3 domain-containing protein 2"	"SORBS2"	44	41	2	17.781	0	2997.1	6108.6	4558.7	2043.7	6669.5	1654.3	3250.1	2432.2	3244.4	2988.6	1.25358803787015	4475.52	2713.92	-0.721677121297691	"Not significant (adj.p > 0.05)"	"8470"	NA
"H7BXY3;Q7L2E3-3;Q7L2E3;Q7L2E3-2"	"Putative ATP-dependent RNA helicase DHX30"	"DHX30"	13.3	15	15	33.911	0	36701	34694	40125	45059	41883	36456	44887	42771	23873	41279	0.152317291436133	39692.4	37853.2	-0.0684475308648936	"Not significant (adj.p > 0.05)"	"22907"	NA
"H7BXY5;Q0ZGT2-4;Q0ZGT2-2;Q0ZGT2;E7EUA0;Q0ZGT2-3;E7ETM8"	"Nexilin"	"NEXN"	15.6	10	10	31.125	0	33527	40024	38719	27286	50548	17847	19621	17158	13411	29235	3.29641810832569	38020.8	19454.4	-0.966692401885955	"Significant"	"91624"	NA
"H7BY35;Q92736;Q92736-2"	"Ryanodine receptor 2"	"RYR2"	0.4	2	2	2.0501	0.0073909	10746	13018	12739	5277.4	18060	8064.4	13436	9606.3	7589.4	7734.1	0.455394719863083	11968.08	9286.04	-0.366056323490442	"Not significant (adj.p > 0.05)"	"6262"	NA
"H7BYC8;Q8TCX1-3;Q8TCX1;Q8TCX1-2"	"Cytoplasmic dynein 2 light intermediate chain 1"	"DYNC2LI1"	3.5	1	1	2.9705	0.0016898	14653	12630	14103	14226	9023.6	11516	7766.6	14556	4312	13956	0.705322719763697	12927.12	10421.32	-0.310862870734459	"Not significant (adj.p > 0.05)"	"51626"	NA
"Q5JRG1;H7BYF2;Q9BVL2-2;Q9BVL2-3;Q9BVL2"	"Nucleoporin p58/p45"	"NUPL1"	2.6	2	2	2.8823	0.0018625	5440.5	4856.6	5319.4	4873.7	6029.5	5402.1	4947.5	4382.1	3162	5704.9	0.387574321000592	5303.94	4719.72	-0.168363181834145	"Not significant (adj.p > 0.05)"	"9818"	NA
"H7C051;H7BYI2;Q9NZC9"	"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1"	"SMARCAL1"	4.6	1	1	2.7236	0.0023871	383.48	296.1	714.25	310	958.85	307.28	997	798.21	681.59	1225.2	0.914733878284585	532.536	801.856	0.590464119554284	"Not significant (adj.p > 0.05)"	"50485"	NA
"H7BYP9;O15068-5;O15068-4;O15068-3;O15068-2;O15068-6;O15068-8;O15068-10;O15068-9;O15068"	"Guanine nucleotide exchange factor DBS"	"MCF2L"	3	2	2	8.9132	0	10319	13434	15151	8171.9	19704	5204.2	10951	9275	8040.9	10277	1.39459313008591	13355.98	8749.62	-0.610193571629676	"Not significant (adj.p > 0.05)"	"23263"	NA
"H7BYR8;P02686-6;P02686-4;E9PJ72;J3QL64;A8MZH3;P02686-5;P02686-3;E9PMR5;C9J6H1;H0YF02;H0YEA2;J3QKL5"	"Myelin basic protein"	"MBP"	17.8	4	1	4.7697	0.00043197	8856.1	11292	35449	7140.1	45351	6110.3	10196	6206.7	11984	8439.7	1.4457360118501	21617.64	8587.34	-1.33192581361649	"Not significant (adj.p > 0.05)"	"4155"	NA
"H7BYT1;P48730-2;P48730;B4DLF1"	"Casein kinase I isoform delta"	"CSNK1D"	7.7	4	2	3.1825	0.00076702	5751.7	5209.6	5593.6	5697.4	7366.1	3417.7	5244.7	4315.6	2558	4951.7	1.62520546431859	5923.68	4097.54	-0.531735674744971	"Not significant (adj.p > 0.05)"	"1453"	NA
"H7BYU9;Q9GZN8;Q9GZN8-2"	"UPF0687 protein C20orf27"	"C20orf27"	13.4	2	2	2.2936	0.0049593	2088.7	2202.8	3283.5	825.48	3420.9	2569.1	3238.4	1036.6	1387.7	3100.5	0.0295968261253837	2364.276	2266.46	-0.0609577623576557	"Not significant (adj.p > 0.05)"	"54976"	NA
"H7BYV6;Q9NQY0-2;Q9NQY0"	"Bridging integrator 3"	"BIN3"	8.8	1	1	3.1353	0.00095383	7742.5	6739.4	5261.5	7444.1	8197.4	5900.5	4849.1	4774.1	2383.3	5802.2	1.62520546431859	7076.98	4741.84	-0.5776868581843	"Not significant (adj.p > 0.05)"	"55909"	NA
"H7BYX6"	""	"NCAM1"	19.3	12	1	44.749	0	21547	14835	21913	20819	18743	16555	23505	21094	12324	27132	0.00186980620961936	19571.4	20122	0.0400267471761404	"Not significant (adj.p > 0.05)"	"4684"	NA
"H7BYY1;P09493-2;F5H7S3;B7Z596"	""	"TPM1"	66.9	50	0	49.412	0	15876	14236	18811	10830	24042	20669	41001	32483	24837	28263	2.36836430258904	16759	29450.6	0.813360959711782	"Not significant (adj.p > 0.05)"	"7168"	NA
"H7BZ14;Q9H2H8;B8ZZ77;Q9H2H8-2"	"Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase-like 3"	"PPIL3"	33.9	9	9	89.015	0	53523	49410	28904	90786	54603	48787	57874	31394	30433	25864	0.918189943554246	55445.2	38870.4	-0.51239061488533	"Not significant (adj.p > 0.05)"	"53938"	NA
"H7BZD2;Q8N7R7-3;Q8N7R7-2;Q8N7R7"	"Cyclin-Y-like protein 1"	"CCNYL1"	17.6	2	2	3.191	0.00076761	5265.5	4475.4	4546.5	3288.6	4600.5	4087.5	7979.5	4022.4	4621.8	3988.8	0.169913351343066	4435.3	4940	0.155479351291611	"Not significant (adj.p > 0.05)"	"151195"	NA
